# Time (month),FSNS (W/m2),FSDSC (W/m2),FLDS (W/m2),FLNTC (W/m2),FLNT (W/m2),FLUT (W/m2),FSNTOA (W/m2),FSNT (W/m2),TS (K),SOLIN (W/m2),FLNS (W/m2),FSNTC (W/m2),FSDS (W/m2),FSNSC (W/m2),FLUTC (W/m2)
1.252000000000000000e+03,1.554788141163492980e+02,2.394764262226698577e+02,3.419802582515126232e+02,2.602371473141736260e+02,2.338997792263458848e+02,2.351861535991024255e+02,2.316024079069342747e+02,2.282992971360649790e+02,2.882860583446325791e+02,3.304511018451315181e+02,5.660213824020623008e+01,2.752387461112684264e+02,1.821487187188070322e+02,2.068681324004762700e+02,2.615235216311519935e+02
1.253000000000000000e+03,1.513906621081459889e+02,2.354499462330556980e+02,3.460148420536159506e+02,2.619051111819774178e+02,2.349846719383158700e+02,2.362658337015457732e+02,2.293163066548852669e+02,2.260378997566337489e+02,2.889062469214320004e+02,3.290112799040467735e+02,5.561872721308760958e+01,2.751118424527541606e+02,1.760869647901757276e+02,2.049033371759339559e+02,2.631862726508987294e+02
1.254000000000000000e+03,1.525699766453426776e+02,2.348823290577547027e+02,3.496143573919968617e+02,2.632789270035704021e+02,2.373421936892053452e+02,2.386300564987375026e+02,2.315948070229826783e+02,2.282704094481680386e+02,2.893260060817411272e+02,3.304680509141599600e+02,5.446815984806724487e+01,2.796355698673651773e+02,1.732922728726501873e+02,2.083591637770069269e+02,2.645667897775177266e+02
1.255000000000000000e+03,1.573519440385838379e+02,2.394151319024012423e+02,3.486294736751500523e+02,2.636497576287608240e+02,2.391564504391753303e+02,2.404452820366872174e+02,2.359958193900223478e+02,2.325910301272519689e+02,2.891566126434075841e+02,3.345752306768507651e+02,5.454926218258634663e+01,2.851836725043943943e+02,1.763638200826726745e+02,2.146328512285022327e+02,2.649385891760011873e+02
1.256000000000000000e+03,1.626441538443695265e+02,2.455836540150907865e+02,3.441298982375636228e+02,2.617032986888781920e+02,2.376477793367795925e+02,2.389558350369709103e+02,2.409296749084349756e+02,2.374569609971536295e+02,2.883549479186945632e+02,3.402668183692346702e+02,5.504555785563660919e+01,2.896048101856027870e+02,1.829871567081493708e+02,2.197050815785741804e+02,2.630113544009466295e+02
1.257000000000000000e+03,1.658262843230920680e+02,2.527827894092279735e+02,3.385049025790171413e+02,2.598833549541353136e+02,2.363097860713518230e+02,2.376428649878534145e+02,2.436663465487137614e+02,2.401553835997894168e+02,2.874527872119761014e+02,3.461481609428505521e+02,5.590797763984022595e+01,2.915949897881575907e+02,1.906450598940709256e+02,2.225603359023891983e+02,2.612164337321444805e+02
1.258000000000000000e+03,1.668718687834833645e+02,2.580683983873352076e+02,3.330694730899055571e+02,2.578047382800862124e+02,2.340977103057669524e+02,2.354534518745778939e+02,2.444405131508135014e+02,2.409193245256486478e+02,2.862182203062549206e+02,3.505524512444648622e+02,5.535235463133432887e+01,2.919214708116047632e+02,1.962040504411544077e+02,2.232974088430125050e+02,2.591604797709679815e+02
1.259000000000000000e+03,1.671685023752550592e+02,2.591366226851017132e+02,3.307438531599709108e+02,2.565436823767377064e+02,2.330734573724837446e+02,2.344441232310960004e+02,2.451044365146100290e+02,2.415849106186887241e+02,2.855120556539704921e+02,3.521020633773682107e+02,5.460770660695211376e+01,2.928150797386776389e+02,1.970532458080750757e+02,2.237803658619080807e+02,2.579143479435945210e+02
1.260000000000000000e+03,1.664522162938354484e+02,2.561450196502780159e+02,3.299076533507343925e+02,2.560269468660710572e+02,2.334483919149948008e+02,2.348184100104896004e+02,2.447685285961549368e+02,2.412451834633345413e+02,2.849895984616688906e+02,3.502502630993002981e+02,5.382580123684917339e+01,2.935840338009670063e+02,1.930304351678437058e+02,2.241921771381919655e+02,2.573969649452149611e+02
1.261000000000000000e+03,1.667503670335810000e+02,2.531416475208945087e+02,3.315466753512776563e+02,2.568913973325510369e+02,2.338957224906620809e+02,2.352420479003966989e+02,2.440263793813394670e+02,2.405234123692782191e+02,2.855211291105624696e+02,3.458487839421814556e+02,5.468095356309613209e+01,2.920059130221315513e+02,1.911906744292012661e+02,2.235442922380333641e+02,2.582377226356610436e+02
1.262000000000000000e+03,1.643532246635676017e+02,2.476792484835699781e+02,3.341119968725401463e+02,2.575579636602126925e+02,2.333157099190111410e+02,2.346346032619044308e+02,2.409792359505222805e+02,2.375281332999599897e+02,2.862641364359159866e+02,3.401270852817171999e+02,5.570615348979357861e+01,2.868344894763463913e+02,1.882476512690291486e+02,2.184751135070187615e+02,2.588768570375742684e+02
1.263000000000000000e+03,1.597835130019300607e+02,2.425594617669049171e+02,3.386233600576110234e+02,2.590090340947476193e+02,2.334827855433376271e+02,2.347827331870858814e+02,2.362098717995859261e+02,2.328335389406385048e+02,2.873612938877229226e+02,3.344575944681887449e+02,5.596282965258349407e+01,2.798755644702849850e+02,1.854015655219780569e+02,2.113183215159120607e+02,2.603089814846276226e+02
1.264000000000000000e+03,1.554107501020777136e+02,2.392206444111097312e+02,3.419770495516067967e+02,2.604474833568309009e+02,2.346258245574732371e+02,2.359141723410334066e+02,2.315627181927480933e+02,2.282593622154446962e+02,2.882565849153327235e+02,3.304511018451315181e+02,5.669356803924793553e+01,2.748172204154037672e+02,1.826353704615604272e+02,2.063133511185708926e+02,2.617358308719448132e+02
1.265000000000000000e+03,1.528422142857220649e+02,2.358065040925048947e+02,3.463970959915906178e+02,2.620543245377182302e+02,2.364086559772989915e+02,2.376929061005920403e+02,2.304727338383769961e+02,2.271948528996052801e+02,2.889341954379907520e+02,3.290112799040467735e+02,5.574667986759178007e+01,2.747915751614112310e+02,1.780360717764436913e+02,2.047604054409551679e+02,2.633385748240343673e+02
1.266000000000000000e+03,1.520813477911845837e+02,2.347900242317455479e+02,3.501706001535558812e+02,2.633777399032047128e+02,2.376787375446008070e+02,2.389688812723314015e+02,2.312244552566303639e+02,2.278988907901226071e+02,2.893016088206634890e+02,3.304680509141599600e+02,5.405217145995732153e+01,2.795015147726950886e+02,1.727386408601665835e+02,2.081058211072654842e+02,2.646678835165682813e+02
1.267000000000000000e+03,1.555846424615525052e+02,2.384272628459558803e+02,3.502611203979712968e+02,2.636177904947277284e+02,2.384039270787587839e+02,2.397089812787915264e+02,2.349822048161807118e+02,2.315748434436305843e+02,2.893090350145238290e+02,3.345752306768507651e+02,5.377209272876114454e+01,2.849737514326535006e+02,1.744835673361828583e+02,2.136270285258345041e+02,2.649228449248972765e+02
1.268000000000000000e+03,1.609646850778609348e+02,2.448407364872065557e+02,3.456223478314559543e+02,2.623103014884944741e+02,2.386019943712919371e+02,2.399218987483365595e+02,2.399275551007236800e+02,2.364530592956402870e+02,2.885428155538066903e+02,3.402668183692346702e+02,5.438141550708532890e+01,2.895046315619218262e+02,1.811251043918393009e+02,2.190722485958123116e+02,2.636302058272463000e+02
1.269000000000000000e+03,1.647973737204357860e+02,2.525675098032505161e+02,3.388461964925675716e+02,2.600091318744359796e+02,2.366669597789041575e+02,2.379997638506409317e+02,2.427699533661621558e+02,2.392582334511576221e+02,2.873807175068901643e+02,3.461481609428505521e+02,5.530743010024501416e+01,2.914505132127658271e+02,1.894854157906361820e+02,2.223683858937561695e+02,2.613419358258024658e+02
1.270000000000000000e+03,1.661299474186549787e+02,2.583575540095512793e+02,3.336936041558103057e+02,2.576935399221955549e+02,2.337696719077969192e+02,2.351211993364112232e+02,2.436261906533922286e+02,2.401044032828018544e+02,2.863071358164130515e+02,3.505524512444648622e+02,5.511366915625028895e+01,2.919497756053751232e+02,1.955348915371888552e+02,2.234497454879455063e+02,2.590450668927423408e+02
1.271000000000000000e+03,1.648537475936645080e+02,2.589339502522265093e+02,3.313490339760423353e+02,2.564998024058731403e+02,2.327050642696611646e+02,2.340738808089520830e+02,2.430878574053798786e+02,2.395672553329512198e+02,2.854976345765373935e+02,3.521020633773682107e+02,5.399681817755664781e+01,2.923848250078727347e+02,1.950151871981546776e+02,2.232582846957680260e+02,2.578686190135911147e+02
1.272000000000000000e+03,1.660562880765490092e+02,2.566925858629027175e+02,3.298107380083481530e+02,2.561970097798345591e+02,2.334379355341474138e+02,2.348060479229760631e+02,2.442975019384944346e+02,2.407741598531023328e+02,2.850446497010284475e+02,3.502502630993002981e+02,5.410290182078253451e+01,2.933886789712950076e+02,1.932176830294944239e+02,2.241980574640241741e+02,2.575651222218264138e+02
1.273000000000000000e+03,1.660722214831613144e+02,2.524481500568361128e+02,3.319195865069276579e+02,2.567951731904940402e+02,2.332691911452614875e+02,2.346222550276350489e+02,2.437664467087018068e+02,2.402623686885896745e+02,2.856314390945983632e+02,3.458487839421814556e+02,5.470662744113684539e+01,2.921290115683800650e+02,1.900517683427449924e+02,2.232501095296412075e+02,2.581482370990254935e+02
1.274000000000000000e+03,1.641278762004544660e+02,2.480075014010398036e+02,3.357188105686330459e+02,2.580917537202348058e+02,2.330030992831510446e+02,2.343263455216270472e+02,2.406319569269161605e+02,2.371804264596957523e+02,2.865936871200803466e+02,3.401270852817171999e+02,5.550494936487491060e+01,2.872259466031492821e+02,1.877763315276803837e+02,2.190639409436083156e+02,2.594149998768933187e+02
1.275000000000000000e+03,1.590626461510610454e+02,2.421539986112860845e+02,3.385469207642892115e+02,2.589964153474962814e+02,2.338740077325026618e+02,2.351746873756420086e+02,2.357621367897746723e+02,2.323854069775236724e+02,2.872802301854025018e+02,3.344575944681887449e+02,5.579955669940758867e+01,2.796993770069136644e+02,1.846137118199800682e+02,2.109126091929802840e+02,2.602970949644407597e+02
1.276000000000000000e+03,1.553130473452705473e+02,2.393919677282685825e+02,3.425124970809245042e+02,2.605562517183864770e+02,2.347070566041617496e+02,2.359948281860558268e+02,2.314441837783873837e+02,2.281404204037559680e+02,2.883234291381562571e+02,3.304511018451315181e+02,5.631658317504638944e+01,2.748125370315415239e+02,1.824593121833132727e+02,2.064073668666848391e+02,2.618440231955248692e+02
1.277000000000000000e+03,1.518879170198802910e+02,2.349906989856787902e+02,3.473090441966563731e+02,2.626822003640513117e+02,2.371548666873423485e+02,2.384393261391363694e+02,2.301535220199180003e+02,2.268756597949360980e+02,2.891178936949521017e+02,3.290112799040467735e+02,5.545016671501337413e+01,2.750536306057343268e+02,1.765829666700287248e+02,2.045371936547065843e+02,2.639666597676753099e+02
1.278000000000000000e+03,1.526925670543924127e+02,2.349472471785774133e+02,3.502872805647024848e+02,2.634651683876128914e+02,2.376416718937265387e+02,2.389304490034164417e+02,2.316643047139308180e+02,2.283399420679162688e+02,2.894000740473044857e+02,3.304680509141599600e+02,5.447929616853638635e+01,2.796534565822695413e+02,1.735124551503019461e+02,2.084842255312719885e+02,2.647539453101531990e+02
1.279000000000000000e+03,1.564974572694467270e+02,2.386602128971969989e+02,3.489412739830924579e+02,2.637605929539914200e+02,2.395209826115230953e+02,2.408249910309252186e+02,2.357666319237371795e+02,2.323600413952926829e+02,2.891716212610321577e+02,3.345752306768507651e+02,5.487201367708204458e+01,2.849355267782126475e+02,1.758320509931358799e+02,2.136921220373172048e+02,2.650646015265983806e+02
1.280000000000000000e+03,1.631773880577198099e+02,2.452976968275769138e+02,3.444341001408444640e+02,2.623899992731613224e+02,2.386427642880849760e+02,2.399590381087487572e+02,2.416682551483141310e+02,2.381957180822582814e+02,2.886375325714701603e+02,3.402668183692346702e+02,5.627106948429771194e+01,2.894693494427183396e+02,1.838012221301313502e+02,2.192954511159134370e+02,2.637062732657515767e+02
1.281000000000000000e+03,1.653234727539731352e+02,2.528276911839414254e+02,3.403687168760061468e+02,2.601319945106688465e+02,2.364943462432284491e+02,2.378274240976073770e+02,2.431977128664318002e+02,2.396862150297599214e+02,2.875196785868308780e+02,3.461481609428505521e+02,5.466771851321909281e+01,2.915232763504600371e+02,1.900130932596229343e+02,2.224843136823728571e+02,2.614650725474195383e+02
1.282000000000000000e+03,1.664231281051674500e+02,2.578185631358263663e+02,3.357811348646373517e+02,2.573846189457701144e+02,2.336884201877846294e+02,2.350406751822228557e+02,2.443571001318454705e+02,2.408361675626655654e+02,2.863352995312437770e+02,3.505524512444648622e+02,5.373084851202392542e+01,2.921634461747805744e+02,1.953212616616908122e+02,2.231828131764036129e+02,2.587368740140813657e+02
1.283000000000000000e+03,1.660453183708330300e+02,2.590275890076831615e+02,3.337447478417328739e+02,2.571073599141254249e+02,2.333175673656071467e+02,2.346865740167599199e+02,2.442071558104076132e+02,2.406872179981336899e+02,2.858203156648634717e+02,3.521020633773682107e+02,5.315136058321085955e+01,2.931198088510627713e+02,1.954107996189374887e+02,2.239789616052120778e+02,2.584763664302068946e+02
1.284000000000000000e+03,1.661864409757000374e+02,2.565593674095817960e+02,3.326225315014978605e+02,2.566222522286146273e+02,2.332317545789696851e+02,2.346001116457919977e+02,2.444899414491591756e+02,2.409672092355964139e+02,2.854287739448957950e+02,3.502502630993002981e+02,5.314938213760328267e+01,2.939182735493108680e+02,1.928728308286849540e+02,2.245861882600911770e+02,2.579906092075386255e+02
1.285000000000000000e+03,1.647145703763870017e+02,2.526803420742471928e+02,3.344079570082417945e+02,2.575463356399669124e+02,2.338905467540252801e+02,2.352410056262300202e+02,2.422907873116062376e+02,2.387855155189649565e+02,2.858497729181412979e+02,3.458487839421814556e+02,5.360051244097065393e+01,2.918723194983252256e+02,1.890367975044100035e+02,2.231697456574398188e+02,2.588967944454820440e+02
1.286000000000000000e+03,1.631237825379264166e+02,2.475085229540550813e+02,3.373674252446076594e+02,2.590847368754693889e+02,2.355566970575365815e+02,2.368766444465742609e+02,2.400113816846993302e+02,2.365597078052646793e+02,2.866313735846188706e+02,3.401270852817171999e+02,5.429120112800928410e+01,2.866932177722221695e+02,1.869890675105240803e+02,2.182006477871285028e+02,2.604046843153609530e+02
1.287000000000000000e+03,1.578544530697218704e+02,2.428032927398045899e+02,3.408525693190093762e+02,2.598989453557409206e+02,2.349379083341405305e+02,2.362409557421655677e+02,2.342655490308166861e+02,2.308873587631602220e+02,2.875489775096688163e+02,3.344575944681887449e+02,5.468122305312743237e+01,2.795935320466422809e+02,1.836134043744172004e+02,2.112470371635951096e+02,2.612019926681447259e+02
1.288000000000000000e+03,1.548523451772665283e+02,2.393926554300964540e+02,3.444237717230603266e+02,2.610463055402369150e+02,2.349940378036146740e+02,2.362837434082819641e+02,2.310962037855340441e+02,2.277922686215422914e+02,2.885545660565780395e+02,3.304511018451315181e+02,5.560654179495561777e+01,2.748905617164274986e+02,1.819746071951802833e+02,2.063743432993477995e+02,2.623360111553462275e+02
1.289000000000000000e+03,1.521156075920698356e+02,2.357518023997718331e+02,3.483393855079614809e+02,2.626806879928689114e+02,2.362118833444988866e+02,2.374952074664747670e+02,2.298474245385776840e+02,2.265685391199703531e+02,2.891392313450480174e+02,3.290112799040467735e+02,5.494186304193615911e+01,2.753431471325205848e+02,1.765550370010684560e+02,2.052744376577868195e+02,2.639640121253422080e+02
1.290000000000000000e+03,1.516973102363677697e+02,2.347666118993767839e+02,3.519707687480827758e+02,2.639933990068674348e+02,2.383698653284347131e+02,2.396629585355319136e+02,2.309677029633548955e+02,2.276417861883892613e+02,2.894752177931911206e+02,3.304680509141599600e+02,5.308599695742366720e+01,2.801131487783781040e+02,1.717500031367185898e+02,2.087781976895888647e+02,2.652864923082095174e+02
1.291000000000000000e+03,1.557891713285702338e+02,2.388183496982434235e+02,3.505376798402421059e+02,2.635632007316079921e+02,2.390077954774246791e+02,2.403151327427374326e+02,2.349342647786888563e+02,2.315264315559335841e+02,2.891643768637867424e+02,3.345752306768507651e+02,5.277839530383199929e+01,2.853568170180013794e+02,1.741600368467712769e+02,2.144136973641579971e+02,2.648705377953195352e+02
1.292000000000000000e+03,1.606330470694694839e+02,2.455394451731204413e+02,3.458519518187233075e+02,2.619740153231685440e+02,2.379655321496519775e+02,2.392857144404865437e+02,2.392429013291895785e+02,2.357679269055513487e+02,2.884808125730299366e+02,3.402668183692346702e+02,5.376330865575506834e+01,2.897449305605232439e+02,1.806263428987775796e+02,2.197670711598292712e+02,2.632941977532942133e+02
