# Time (month),FLNS (W/m2),FLUT (W/m2),SOLIN (W/m2),FLNT (W/m2),FSNTC (W/m2),FSDSC (W/m2),FSNSC (W/m2),FLUTC (W/m2),FSDS (W/m2),FSNTOA (W/m2),TS (K),FLDS (W/m2),FSNT (W/m2),FSNS (W/m2),FLNTC (W/m2)
5.210000000000000000e+02,5.725692560180765867e+01,2.405640186526549655e+02,3.298736233107106273e+02,2.392736576849798951e+02,2.763340250274761729e+02,2.384930381365004735e+02,2.078804405597964262e+02,2.643828845264964116e+02,1.828586606283175797e+02,2.341147663265895176e+02,2.888502009140037217e+02,3.443719444171149462e+02,2.308289378513849783e+02,1.579128785774470316e+02,2.630925236122177466e+02
5.220000000000000000e+02,5.602755576502132584e+01,2.425938478603514454e+02,3.294832371646313618e+02,2.413005485621224864e+02,2.787006813883803034e+02,2.362971740221161951e+02,2.094199809556347702e+02,2.656886833959824799e+02,1.780541676636253499e+02,2.337965028704475685e+02,2.891094451738199496e+02,3.470287113282434461e+02,2.304814215686367902e+02,1.567352272627500440e+02,2.643953841053428278e+02
5.230000000000000000e+02,5.617313474790264394e+01,2.419222066587274469e+02,3.319162397577518959e+02,2.406205901802848643e+02,2.824033824847770688e+02,2.383999171778356754e+02,2.132229394816679360e+02,2.648905979410127998e+02,1.791418403544120963e+02,2.365324983169568895e+02,2.888373554604526134e+02,3.456707370354349678e+02,2.331534306106109966e+02,1.594217846649096089e+02,2.635889814219891605e+02
5.240000000000000000e+02,5.706078409785759931e+01,2.418077335805990629e+02,3.365665217557847768e+02,2.404988025382735373e+02,2.859198453461063423e+02,2.440645900986777690e+02,2.177706637312247153e+02,2.636099044511230431e+02,1.852775446355522888e+02,2.407082765558136543e+02,2.881197812804209093e+02,3.409157679609685943e+02,2.372732843121380597e+02,1.642326213495287561e+02,2.623009734133980828e+02
5.250000000000000000e+02,5.746223951974457833e+01,2.394019747351475758e+02,3.423565764034953531e+02,2.380785809913964499e+02,2.876210217522402672e+02,2.514844006838403061e+02,2.206461604592076355e+02,2.615109957372969802e+02,1.929311819752853978e+02,2.429741210628484680e+02,2.870969592538593247e+02,3.351353780876208361e+02,2.395019263967783161e+02,1.674114043768479689e+02,2.601876020764756277e+02
5.260000000000000000e+02,5.589286893747575391e+01,2.361525679534838957e+02,3.477552318303930861e+02,2.348098177131988393e+02,2.891153009240763367e+02,2.573804800103347930e+02,2.221035446938523421e+02,2.588351871017198960e+02,1.973765434088244604e+02,2.435703307352910088e+02,2.858584557925632339e+02,3.307810414886876060e+02,2.400767159693361350e+02,1.676454773007773440e+02,2.574924368320412782e+02
5.270000000000000000e+02,5.522553210871416240e+01,2.362276286518666097e+02,3.511677614972420542e+02,2.348618459762374187e+02,2.912524496427494682e+02,2.595662961394007198e+02,2.234585419348812820e+02,2.580560765296646650e+02,1.980407992161853485e+02,2.444148342604649997e+02,2.850309253391482684e+02,3.277099985269874765e+02,2.409034425913439463e+02,1.674943139886156018e+02,2.566902938555526248e+02
5.280000000000000000e+02,5.530253829382706243e+01,2.357430302950911027e+02,3.515032055601481034e+02,2.343652799881195392e+02,2.941995116241152459e+02,2.588825410228836290e+02,2.258893578389119625e+02,2.578613049885582882e+02,1.971794061674376906e+02,2.468346213687336501e+02,2.849249811220862512e+02,3.275128280066194861e+02,2.432983073562632228e+02,1.695219808241336921e+02,2.564835546489202898e+02
5.290000000000000000e+02,5.546987708044367338e+01,2.363676506044272969e+02,3.487915157855871371e+02,2.350031450450610464e+02,2.940854109509256205e+02,2.560887011689769679e+02,2.259078915521889144e+02,2.587313893441204868e+02,1.948044838984596083e+02,2.469047648344391348e+02,2.854197670929960964e+02,3.296862235696673338e+02,2.433697257826074463e+02,1.698057869655627314e+02,2.573668837012576205e+02
5.300000000000000000e+02,5.640242769891632690e+01,2.367632933953268832e+02,3.438926921644825256e+02,2.354250814509640009e+02,2.897567106319193613e+02,2.518438357582609228e+02,2.217965765161120828e+02,2.598498770607966435e+02,1.931906110271774253e+02,2.449865190000110431e+02,2.862786842690322828e+02,3.328817334912665160e+02,2.414959580328577147e+02,1.685567667213998391e+02,2.585116651345338710e+02
5.310000000000000000e+02,5.730690732291655110e+01,2.374099265763798883e+02,3.380461108871218130e+02,2.360953289159045880e+02,2.825264153062100831e+02,2.472051188582124439e+02,2.150155822663588481e+02,2.611798336367829734e+02,1.909669014584796116e+02,2.400025047974155825e+02,2.872088249656782750e+02,3.363443339581575060e+02,2.365885465361741922e+02,1.644122325796255666e+02,2.598652359957642375e+02
5.320000000000000000e+02,5.808515503052053930e+01,2.391299386875933237e+02,3.329646889944767167e+02,2.378276705888674201e+02,2.766974824639556232e+02,2.430514987911226115e+02,2.093332372008689504e+02,2.629798677695213769e+02,1.886323796200827587e+02,2.355001802201683461e+02,2.882006121522593958e+02,3.401639244806669922e+02,2.321708429121152619e+02,1.603302425573005507e+02,2.616775996755904430e+02
5.330000000000000000e+02,5.704172379119980718e+01,2.405910288514759543e+02,3.298736233107106273e+02,2.392954891259474834e+02,2.756119499903863925e+02,2.384829206592546598e+02,2.070332467963538363e+02,2.643897226450934568e+02,1.824023812199276335e+02,2.328148406396426253e+02,2.888136997217643511e+02,3.447101894246987968e+02,2.295271834300304761e+02,1.564753941155508983e+02,2.630941830175700602e+02
5.340000000000000000e+02,5.601353044007041149e+01,2.429641273443877481e+02,3.294832371646313618e+02,2.416677784491041905e+02,2.785827655256858861e+02,2.356220951074652419e+02,2.087668102750940591e+02,2.658140425715398578e+02,1.771618518165801959e+02,2.333244936810236823e+02,2.891562263359147664e+02,3.474161051543035228e+02,2.300088242548006292e+02,1.557069415837200097e+02,2.645176936115879585e+02
5.350000000000000000e+02,5.589241575118808214e+01,2.430903319242059695e+02,3.319162397577518959e+02,2.417869679055912968e+02,2.825133165165934201e+02,2.382988970399007087e+02,2.132822908719111581e+02,2.652602422141580973e+02,1.788515245163457905e+02,2.365454978706737563e+02,2.888925594064010625e+02,3.461622410088419883e+02,2.331663249355950711e+02,1.593087509942760676e+02,2.639568782685716997e+02
5.360000000000000000e+02,5.655416282297698416e+01,2.414455321842004878e+02,3.365665217557847768e+02,2.401361764206092175e+02,2.860854867538359372e+02,2.440310558145308732e+02,2.178453875728112905e+02,2.635965289797368882e+02,1.843947713137578432e+02,2.401579560563283167e+02,2.881286316107788252e+02,3.412982835445389469e+02,2.367224262998796007e+02,1.635617589838635411e+02,2.622871731844549004e+02
5.370000000000000000e+02,5.702089540895728703e+01,2.390731782704123134e+02,3.423565764034953531e+02,2.377527693879263211e+02,2.878491467108161714e+02,2.514103393802392361e+02,2.206727850018953916e+02,2.610405363582107725e+02,1.926909263641489645e+02,2.431580327758199189e+02,2.870297663552352105e+02,3.352735742801892798e+02,2.396859592690025238e+02,1.673460703265558323e+02,2.597201275395881908e+02
5.380000000000000000e+02,5.624068258450193269e+01,2.362819356523761769e+02,3.477552318303930861e+02,2.349373231185924169e+02,2.894437991978315381e+02,2.575691435349327207e+02,2.224348724662892778e+02,2.590871483043165995e+02,1.975169904082248138e+02,2.439823594632851211e+02,2.860228492245291818e+02,3.310321962454197546e+02,2.404887233778953828e+02,1.680009884627731083e+02,2.577425358871111598e+02
5.390000000000000000e+02,5.545649289097958246e+01,2.355600848788611756e+02,3.511677614972420542e+02,2.341929294190353517e+02,2.917811929239281881e+02,2.594732707872489641e+02,2.238439137132170060e+02,2.583086509500051307e+02,1.992168889626109660e+02,2.459593802784887657e+02,2.853286835480336663e+02,3.286752283276326807e+02,2.424487914028839839e+02,1.691562033012328641e+02,2.569414955149205184e+02
5.400000000000000000e+02,5.519862080606545618e+01,2.365511737800230776e+02,3.515032055601481034e+02,2.351761664729893653e+02,2.950046662011310445e+02,2.585487659519140493e+02,2.264248601514335633e+02,2.586335181140630652e+02,1.971261735545537590e+02,2.478605518453906313e+02,2.853560101754218294e+02,3.292421619791117564e+02,2.443246183185006544e+02,1.702858978024948158e+02,2.572585109109190284e+02
5.410000000000000000e+02,5.523995351510490082e+01,2.365912323812461864e+02,3.487915157855871371e+02,2.352299049876300501e+02,2.944532317924692393e+02,2.555709290629928034e+02,2.257528970095968646e+02,2.589801713591436396e+02,1.951877572788087605e+02,2.480353563631780389e+02,2.857155921991160312e+02,3.312369846839175693e+02,2.445016480713552198e+02,1.705590841309997074e+02,2.576188440463376423e+02
5.420000000000000000e+02,5.686693289181627620e+01,2.379610554581194606e+02,3.438926921644825256e+02,2.366216574042459513e+02,2.894795662200247079e+02,2.512587744334115030e+02,2.213339599128245254e+02,2.605359258636926256e+02,1.932009368599622974e+02,2.450325723382627530e+02,2.864822614588632632e+02,3.334538776462783289e+02,2.415416965590140421e+02,1.685019997516337469e+02,2.591965279099039776e+02
5.430000000000000000e+02,5.766601671002802476e+01,2.387900953698780597e+02,3.380461108871218130e+02,2.374730355906297348e+02,2.830562464020510447e+02,2.470020620543731411e+02,2.154494895220044839e+02,2.621142970328500610e+02,1.914107423787846471e+02,2.409583299520519404e+02,2.875539140698735991e+02,3.374568018615859728e+02,2.375448945919514472e+02,1.653470602141586880e+02,2.607972371436840717e+02
5.440000000000000000e+02,5.759441096345662459e+01,2.387369638778979493e+02,3.329646889944767167e+02,2.374356277937943389e+02,2.773335272442230348e+02,2.429154488893252903e+02,2.098837005086896568e+02,2.630369971132451496e+02,1.879226970172336735e+02,2.355677354056387287e+02,2.883698489189141583e+02,3.414106351615133121e+02,2.322382836138365576e+02,1.603895543006385935e+02,2.617356610176611298e+02
5.450000000000000000e+02,5.670688198029225191e+01,2.407874886904508855e+02,3.298736233107106273e+02,2.394924994130247455e+02,2.762392829031903148e+02,2.386923414662187213e+02,2.079047398969758831e+02,2.649890008254499207e+02,1.821470902027113254e+02,2.330832105085436297e+02,2.890605190247439396e+02,3.460716146545780703e+02,2.297955420278019574e+02,1.570346112762984205e+02,2.636940114816455889e+02
5.460000000000000000e+02,5.559440641613112177e+01,2.430126634738730615e+02,3.294832371646313618e+02,2.417143682721119546e+02,2.791514032885360166e+02,2.361807875053453643e+02,2.096310209980252921e+02,2.661792153057835435e+02,1.776859226583854650e+02,2.340010877782008549e+02,2.893566233896099789e+02,3.488214826351146485e+02,2.306857779910000090e+02,1.566078398306852364e+02,2.648809200090590821e+02
5.470000000000000000e+02,5.554516858224597797e+01,2.425674100723776405e+02,3.319162397577518959e+02,2.412627871758416234e+02,2.827508261911228828e+02,2.383301696321677525e+02,2.134038550467393236e+02,2.654267518079328170e+02,1.784734949247241218e+02,2.363534325501485398e+02,2.890568119713320812e+02,3.473449327617715880e+02,2.329737822289970097e+02,1.589847159945153123e+02,2.641221289883285976e+02
5.480000000000000000e+02,5.610917261882291740e+01,2.417453448933933089e+02,3.365665217557847768e+02,2.404330121394005459e+02,2.859422513517440052e+02,2.437464053220310518e+02,2.175545209851755715e+02,2.637784421774368298e+02,1.838514329886855307e+02,2.397687962214342008e+02,2.882538302539605297e+02,3.424218963484855180e+02,2.363327406868965284e+02,1.629507373313693392e+02,2.624661094207380643e+02
5.490000000000000000e+02,5.635890774458055574e+01,2.393960514767313157e+02,3.423565764034953531e+02,2.380745700325302323e+02,2.875815080811086091e+02,2.505735341890980976e+02,2.200042236585203739e+02,2.614488820538206824e+02,1.908582994905402472e+02,2.419768021462179206e+02,2.871137658583070333e+02,3.362164377749818414e+02,2.385037834412455027e+02,1.656000774936040330e+02,2.601274006252037907e+02
5.500000000000000000e+02,5.618269481316738734e+01,2.369608686752344795e+02,3.477552318303930861e+02,2.356201213681045203e+02,2.890118702543016411e+02,2.569672623797715119e+02,2.218206292064428737e+02,2.594770162823033957e+02,1.974628669875535252e+02,2.437720658077068094e+02,2.860901420157275084e+02,3.312340570600188698e+02,2.402790239349067178e+02,1.677051073918606505e+02,2.581362689009964129e+02
5.510000000000000000e+02,5.538455580404537670e+01,2.355745927316065433e+02,3.511677614972420542e+02,2.342093602324436290e+02,2.914065084758813100e+02,2.595614431811401914e+02,2.235767396087074701e+02,2.579535954934101483e+02,1.985225563833697890e+02,2.449856687955129928e+02,2.851133506497451435e+02,3.277979440369038571e+02,2.414746990183510604e+02,1.681486255560215568e+02,2.565883629715891061e+02
5.520000000000000000e+02,5.536953617651713699e+01,2.355338453419233247e+02,3.515032055601481034e+02,2.341579125066103870e+02,2.947018813154622876e+02,2.588943176409015337e+02,2.264317193737995524e+02,2.577793947983528255e+02,1.971033380985273027e+02,2.473488860909582456e+02,2.848639154089810859e+02,3.271321094831386631e+02,2.438127932843992198e+02,1.700540499985235385e+02,2.564034619452954189e+02
5.530000000000000000e+02,5.591356388123951149e+01,2.373831254059622893e+02,3.487915157855871371e+02,2.360274635344990202e+02,2.940785634066190255e+02,2.558176627610162370e+02,2.258842317692362656e+02,2.585944497274826404e+02,1.957693019349846963e+02,2.479219018483540822e+02,2.851762395241314039e+02,3.284460875993026434e+02,2.443886373069027513e+02,1.708700507343708637e+02,2.572387878496305689e+02
5.540000000000000000e+02,5.599624612670199753e+01,2.364755790971275076e+02,3.438926921644825256e+02,2.351399104279741152e+02,2.896703415479451564e+02,2.518790548238997644e+02,2.218771518722926146e+02,2.595065557070785189e+02,1.923295941919528218e+02,2.441018945385381471e+02,2.860733807194694691e+02,3.326793138898613620e+02,2.406107049204028385e+02,1.677175431602049684e+02,2.581708869027060587e+02
5.550000000000000000e+02,5.794581066886684084e+01,2.380103664974872686e+02,3.380461108871218130e+02,2.366946204571287922e+02,2.822657163180733733e+02,2.467788084341756303e+02,2.145308368714288463e+02,2.611624264840069714e+02,1.922785584856985395e+02,2.411385552349645991e+02,2.872788329753087737e+02,3.360192272424562816e+02,2.377256540972543633e+02,1.654074420206508478e+02,2.598466805070579539e+02
5.560000000000000000e+02,5.781253182087283449e+01,2.387464296890777860e+02,3.329646889944767167e+02,2.374434595311019223e+02,2.764021543884813354e+02,2.427597817328326641e+02,2.088445820488568074e+02,2.625158952802209456e+02,1.883077840659883293e+02,2.353291700031315088e+02,2.880449917728862488e+02,3.398326401524504945e+02,2.319996888240702901e+02,1.599410447501186354e+02,2.612129251240933172e+02
5.570000000000000000e+02,5.732934032664593360e+01,2.409789363208419388e+02,3.298736233107106273e+02,2.396834902950661785e+02,2.750975599747731053e+02,2.385065838490363319e+02,2.065466869054790777e+02,2.644445180190955966e+02,1.830433298264626387e+02,2.330772498472654206e+02,2.887833915319514517e+02,3.438729744978822964e+02,2.297896952976475973e+02,1.567063562727598480e+02,2.631490720275510284e+02
5.580000000000000000e+02,5.636213424618027545e+01,2.418226836352663724e+02,3.294832371646313618e+02,2.405254486018765192e+02,2.784567810554174230e+02,2.367465178807244399e+02,2.093246628919680461e+02,2.651623881123149431e+02,1.790930771205743781e+02,2.342506629436276739e+02,2.891020479018080778e+02,3.467370223346336502e+02,2.309359412205332660e+02,1.573023895279594626e+02,2.638651531320166441e+02
5.590000000000000000e+02,5.548940342298951833e+01,2.414379226978636837e+02,3.319162397577518959e+02,2.401382374413639695e+02,2.825408659680284700e+02,2.389673162209360555e+02,2.136806972410452374e+02,2.646334463342270737e+02,1.795776063316088766e+02,2.367824960281904509e+02,2.888151581875819716e+02,3.461094285235087114e+02,2.334037209632098779e+02,1.600059998713371385e+02,2.633337610441221273e+02
5.600000000000000000e+02,5.644598536996990390e+01,2.411836960324139056e+02,3.365665217557847768e+02,2.398760380840011806e+02,2.858961787742208003e+02,2.441050419446000319e+02,2.177324567114521585e+02,2.633510313889946701e+02,1.848731298893713699e+02,2.403319910705029372e+02,2.881385278100228788e+02,3.414187566754670229e+02,2.368965536450928084e+02,1.638155347091031047e+02,2.620433733417001463e+02
5.610000000000000000e+02,5.696951948723126691e+01,2.390078003540484701e+02,3.423565764034953531e+02,2.376839772900360970e+02,2.874935326215812665e+02,2.510920524469071609e+02,2.203615456643981361e+02,2.609740130589455589e+02,1.919184683365737385e+02,2.421929864177289744e+02,2.869194650441164072e+02,3.348393427854248898e+02,2.387197907415123268e+02,1.663128737583580801e+02,2.596501899931750472e+02
